DATE,deathrate,nonfarm labor share,deliquency rate of comm and ind loans,civ unemply rate,M1V,births,aaa,baa,tr10 ,caputz index,GPDI,NFB R output ph,OUTMS,IMPGSC,EXPGSC,GDPIC,real GPDI fixed equip,chng real priv inventories,RGDP,IP index,NROU,CAPUTL,LLBAC,population,DPIC96,IRLTLT01USQ156N,DPSACBQ158SBOG,RSAHORUSQ156S,PINCOME,CP,LES1252881600Q,A067RP1Q027SBEA,MABMM301USQ657S,USAGFCFQDSMEI,SPASTT01USQ661N,HOHWMN02USQ065S,LRAC25MAUSQ156S,ULQELP01USQ657S,LCULMN01USQ661S,IRSTCI01USQ156N,PITGCG01USQ661N,PRMNTO01USQ657S,USAPROINDQISMEI,CSINFT02USQ460S,LFEAAGTTUSQ647S,IRSTFR01USQ156N,LFWA24TTUSQ647S,LRIN25MAUSQ156S,PRS84006173,PRS88003173,LREM64TTUSQ156S,PRS30006013,WASCUR,DRIWCIL
1/1/17,2.6,100.152,1.51,4.62667653,5.622,3,3.959896135,4.661301932,2.443333333,75.476,3266.198,104.247,102.376,3238.346,2446.019,3120.373,4.7,-18.876,17977.299,103.0092,4.62819247,75.476,2.1,324496,13880.694,2.443333333,5.4,63.6,16633.729,1899.067,352,6.6,1.49419963,9.82653E+11,106.5986464,41.86666667,88.63333333,0.189877847,102.6908392,0.79,100.9949437,0.735608867,98.94128637,3.2,2458510.704,0.79,38242776.92,11.40255429,100.283,103.378,69.79792575,103.799,8308.84,3.1
4/1/17,2.8,100.701,1.33,4.414996862,5.545,3,3.799298246,4.496339713,2.263333333,76.4628,3313.268,103.997,102.824,3266.902,2451.903,3149.115,5.1,0.637,18054.052,104.4233,4.62057402,76.4628,2.8,324948,14030.076,2.263333333,4.5,63.9,16828.427,1885.436,354,5.3,1.277172015,9.92743E+11,108.5294558,41.93333333,88.56666667,-0.017242472,103.3355024,1.04,102.152993,0.83167809,100.2995749,3.066666667,2565438.659,1.04,38183069.38,11.48044162,100.845,102.926,70.05905632,103.71,8399.898,10.8
7/1/17,2.8,100.647,1.28,4.402038397,5.508,3,3.653949275,4.334333333,2.243333333,76.2727,3378.844,104.826,102.145,3281.001,2467.962,3207.492,6.2,56.087,18185.636,104.2135,4.61283899,76.2727,4.3,325475,14125.383,2.243333333,4.4,63.9,17036.59,1934.366,352,4.4,1.022938547,9.9962E+11,111.6664161,41.96666667,88.63333333,0.330916855,105.3926405,1.15,102.8217257,-0.395441698,100.098028,3.133333333,2359394.288,1.15,38137700.35,11.3883321,100.821,103.721,70.2737677,104.264,8515.336,7.4
10/1/17,2.7,100.989,1.21,4.174430952,5.512,3.1,3.559230159,4.268571429,2.37,77.5913,3446.266,105.282,103.419,3383.204,2536.238,3256.712,14.1,25.302,18359.432,106.1192,4.60494037,77.5913,4.2,325963,14205.792,2.37,3.6,64,17295.62,1768.632,345,5,1.005755182,1.02412E+12,116.8752339,41.93333333,88.7,0.994414432,105.8423187,1.3,103.5557005,1.29047514,101.928535,3.033333333,2468288.591,1.3,38079936.72,11.25143841,101.158,104.066,70.28901905,105.096,8661.837,14.1
1/1/18,2.7,100.581,1.1,4.113635696,5.533,3.1,3.745847953,4.468379282,2.76,77.8704,3555.014,105.766,103.906,3386.122,2553.171,3342.469,10.1,47.267,18530.483,106.7198,4.59678453,77.8704,3.4,326325,14386.662,2.76,1.2,64.2,17548.58,1900.187,351,8,0.804604636,1.04898E+12,120.6046708,42.06666667,89.03333333,0.14104565,106.4963114,1.51,104.5669548,0.399381698,102.505353,3.133333333,2424497.152,1.51,38081865.37,10.9646183,100.724,104.511,70.49011506,105.283,8756.4,9.5
4/1/18,2.9,99.779,1.06,3.982698674,5.634,3.3,3.932142857,4.776421356,2.92,78.479,3580.926,105.963,104.586,3385.397,2565.247,3333.26,2.4,-4.943,18654.383,107.919,4.58824423,78.479,4.3,326703,14513.581,2.92,2.7,64.5,17750.257,1907.847,352,5.9,1.045010881,1.06846E+12,118.1015836,42.13333333,89.13333333,0.262347002,105.2181802,1.82,106.5894634,0.502686064,103.6571961,3.433333333,2366944.177,1.82,38032187.59,10.89752546,99.869,104.311,70.64246675,105.357,8836.304,9.2
7/1/18,2.8,100.37,0.99,3.819798057,5.634,3.1,3.911541571,4.813257056,2.926666667,79.1048,3671.718,106.282,105.627,3451.284,2530.95,3415.408,6.1,79.085,18752.355,109.2838,4.57918286,79.1048,4.6,327167,14632.602,2.926666667,3.5,64.4,17976.533,1907.514,354,4.9,0.917396414,1.07708E+12,121.0240998,42.13333333,88.8,0.335623133,106.0792861,1.95,107.2908172,0.893903673,104.9681635,3.566666667,2461913.308,1.95,37972941.48,11.19742011,100.531,104.035,70.7451945,106.05,8963.214,9.7
10/1/18,2.7,100.278,0.97,3.834626733,5.6,3.1,4.125370328,5.141257056,3.033333333,79.4413,3723.856,106.4,106.041,3486.043,2548.787,3448.297,9.6,92.252,18813.923,110.3249,4.56948834,79.4413,5.5,327602,14732.311,3.033333333,3.4,64.6,18131.956,1899.589,355,4.2,0.661132189,1.0845E+12,113.9010188,42.06666667,89,-0.087822467,106.7108881,2.27,105.9696624,0.383231437,105.96815,3.433333333,2474921.97,2.27,37973601.95,10.95250387,100.401,103.966,70.97147841,106.947,9020.954,14
1/1/19,2.7,101.468,1.15,3.890323184,5.604,3.2,3.830952381,4.967694236,2.653333333,78.6205,3772.798,107.414,105.575,3467.787,2560.413,3481.311,2,101.749,18950.347,109.7876,4.55910735,78.6205,5.5,327923,14853.501,2.653333333,4.4,64.2,18366.739,1894.367,354,3.9,1.394978916,1.10121E+12,115.5575369,41.76666667,89.33333333,0.57757419,108.1494854,2.41,104.5995759,-0.459047137,105.4520042,2.966666667,2475390.508,2.41,37816419.5,10.6737436,101.654,105.904,71.05459334,106.963,9228.655,1.6
4/1/19,2.9,100.537,1.05,3.668989372,5.633,3.1,3.596617605,4.597338384,2.333333333,77.7515,3739.658,107.927,104.74,3482.85,2531.422,3429.949,-3.8,49.435,19020.599,109.1642,4.54807232,77.7515,3.1,328270,14817.825,2.333333333,6.1,64.3,18480.896,1938.893,358,1.5,1.295277791,1.10914E+12,119.9512545,41.56666667,88.96666667,0.28180667,109.1663926,2.38,107.5191649,-0.825600376,104.8532546,3.333333333,2386602.879,2.38,37765550.88,11.09756613,100.739,105.35,71.1771511,106.669,9274.878,4.9
7/1/19,2.8,100.132,1.12,3.700319199,5.582,3.1,3.100818182,4.022409091,1.796666667,77.565,3759.796,108.054,104.978,3486.787,2536.562,3445.703,-1.7,44.049,19141.744,109.4707,4.53651839,77.565,4.7,328730,14895.447,1.796666667,5.7,64.7,18597.62,1920.338,360,3.5,1.804416346,1.11909E+12,121.1576552,41.5,89.1,0.009560332,108.7838862,2.04,106.9809167,0.17715317,105.1476187,3.3,2429388.265,2.04,37701213,10.95841574,100.338,105.156,71.47608604,107.362,9311.314,5
